subjects	S	flankers	R	rt
2	left	incongruent	right	0.140018741323012
2	right	incongruent	right	0.652416710060037
2	left	congruent	left	0.197481158446994
2	right	congruent	right	0.160533472551003
2	left	congruent	right	0.185011053280219
2	right	congruent	right	0.926275049867943
2	right	congruent	right	0.144108191908371
2	left	congruent	left	0.354818959876948
2	right	congruent	right	0.223979793867152
2	left	congruent	left	0.699276619903271
2	left	congruent	left	0.206924843113185
2	left	incongruent	left	0.294154168154865
2	right	congruent	right	0.295407105219131
2	left	incongruent	left	0.374430112091144
2	left	incongruent	left	0.39200285375432
2	left	incongruent	left	1.10773947267866
2	right	incongruent	right	0.849316145866518
2	right	incongruent	right	0.310970208738522
2	left	incongruent	left	0.2604059734824
2	right	incongruent	right	0.417686694609526
2	left	congruent	left	0.291145780977677
2	right	congruent	right	0.642951572726292
2	right	incongruent	right	0.127438149472418
2	right	incongruent	right	0.281926508061346
2	left	congruent	left	0.206535912663245
2	right	congruent	right	0.52869309505259
2	right	incongruent	right	0.360168793051019
2	right	congruent	right	0.40668187115829
2	right	congruent	left	0.211053054890311
2	left	congruent	left	0.367094752353312
2	left	incongruent	left	0.743777963639037
2	right	incongruent	left	0.293695237410071
2	left	incongruent	left	0.124978940711899
2	right	congruent	right	1.05602354267425
2	left	congruent	left	0.200663206081256
2	right	incongruent	right	0.408565221909077
2	right	incongruent	left	0.0955672649719529
2	right	incongruent	right	0.226373755351498
2	left	incongruent	left	0.508457299695272
2	left	congruent	left	0.230740668340001
2	right	congruent	right	0.220176324585569
2	left	congruent	left	0.208129144561113
2	right	incongruent	right	0.186204039132701
2	right	incongruent	right	0.169069576470129
2	right	congruent	right	0.242783413786447
2	right	congruent	right	0.224835020537484
2	right	congruent	right	0.324276878336403
2	left	congruent	left	0.451640965320543
2	right	incongruent	right	1.29132546026392
2	right	congruent	right	0.136959173379746
2	left	congruent	left	0.163269992825605
2	left	incongruent	left	0.254278018599879
2	right	incongruent	right	0.158568596523896
2	right	congruent	right	0.422201771601606
2	left	congruent	right	0.822092697353688
2	left	incongruent	left	0.692015408646006
2	right	congruent	right	0.304721382455966
2	right	incongruent	right	0.589014710189381
2	left	congruent	left	0.650111740494308
2	left	congruent	left	0.185027785212448
2	left	incongruent	left	1.2632083311882
2	right	incongruent	left	0.167130690529926
2	left	congruent	left	0.112238284616632
2	left	congruent	left	0.155510956349146
2	left	congruent	left	0.368627366031357
2	left	incongruent	left	0.219976866315786
2	left	incongruent	left	0.295189808123387
2	right	incongruent	right	0.19403469019607
2	right	congruent	right	0.163994579174534
2	left	incongruent	left	0.488287310983341
2	right	congruent	right	0.132365899173269
2	right	incongruent	right	0.138582858134924
2	left	congruent	left	0.317529993967448
2	left	congruent	left	0.790941127707703
2	left	incongruent	left	0.134633513447516
2	left	incongruent	left	0.569812975077738
2	left	incongruent	left	0.153384859521232
2	right	congruent	right	0.306158740018656
2	right	congruent	right	0.402835131538725
2	left	congruent	left	0.236006814869843
2	right	incongruent	left	0.498641576589774
2	right	incongruent	right	0.385407210260486
2	left	congruent	left	0.126360174895763
2	left	congruent	left	0.108517614833659
2	left	incongruent	left	0.219825137058736
2	right	congruent	right	0.144455985932382
2	right	congruent	right	0.514549658490613
2	right	incongruent	right	0.684943829225947
2	left	congruent	left	0.16313195183927
2	right	incongruent	right	0.500591479856542
2	left	congruent	left	0.239424732538454
2	right	congruent	right	0.252294729339974
2	left	congruent	left	0.592335742112154
2	left	incongruent	right	0.592435297110048
2	left	congruent	left	0.220083014282004
2	right	incongruent	right	0.324436348356475
2	right	congruent	right	0.331865198484327
2	right	congruent	right	0.207605238132775
2	right	incongruent	right	0.514200002029327
2	right	congruent	right	0.507542695828847
2	right	incongruent	right	0.143652302853496
2	left	congruent	right	0.202261545799366
2	right	congruent	right	0.109959323248998
2	right	incongruent	right	0.380234414929371
2	right	incongruent	right	0.172470301813021
2	left	incongruent	left	0.161108502448357
2	left	congruent	left	0.319040945329727
2	left	congruent	left	0.354427401243417
2	left	congruent	left	0.265291931748068
2	left	incongruent	left	0.245790341499781
2	left	congruent	left	0.494904303742465
2	right	congruent	right	0.503069224210088
2	right	incongruent	right	0.225551909441896
2	left	incongruent	left	0.147828190483497
2	right	congruent	right	0.258604112215478
2	right	congruent	right	0.170877242404908
2	right	incongruent	right	0.394799324656215
2	left	incongruent	left	0.404656619938877
2	right	incongruent	left	0.349739009409099
2	right	congruent	right	0.216694206251996
2	right	congruent	right	0.293231943781928
2	right	incongruent	right	0.207753034012934
2	right	congruent	right	0.284241740320986
2	right	congruent	right	0.190409021125581
2	left	congruent	left	0.301757017964902
2	left	incongruent	left	0.164878391403779
2	right	congruent	right	0.41780004201275
2	left	incongruent	right	0.347647297038518
2	right	congruent	right	0.419390725815827
2	left	congruent	left	0.175000307051327
2	right	incongruent	right	0.275617013665392
2	right	congruent	right	0.249529537467628
2	right	incongruent	right	0.194072682006396
2	right	incongruent	right	0.488959131351578
2	left	congruent	left	0.263541812781838
2	left	congruent	left	0.156784164528488
2	left	congruent	left	0.161829153598027
2	left	congruent	left	0.161129092636119
2	right	incongruent	right	0.160801049462036
2	left	congruent	left	0.174609622411705
2	left	congruent	right	0.134846071623151
2	right	incongruent	left	0.302582104889257
2	left	congruent	left	0.203205095132592
2	left	congruent	left	0.524087516669742
2	right	congruent	right	0.115882306177689
2	right	congruent	right	0.27721630808588
2	left	incongruent	left	0.137118100722858
2	right	congruent	right	0.571483511469031
2	left	incongruent	left	0.199406380742967
2	left	incongruent	right	0.385533478166917
2	right	incongruent	right	0.221731373680118
2	left	congruent	left	0.385644244869484
2	right	congruent	right	0.156208925229039
2	left	incongruent	left	0.498404592157703
2	right	congruent	right	0.332975284866248
2	left	incongruent	left	0.192862319635904
2	left	congruent	left	0.166730323881236
2	left	congruent	left	0.150536562770912
2	right	congruent	right	0.232374984370229
2	left	congruent	left	0.144767896240209
2	right	incongruent	right	0.757070327581586
2	left	incongruent	left	0.297665530730428
2	right	incongruent	right	0.217124737127321
2	left	congruent	left	0.316581122799882
2	right	congruent	right	0.697431026605702
2	right	congruent	right	0.182699654556576
3	left	congruent	left	0.383322258228082
3	right	congruent	left	0.272194033220676
3	left	incongruent	left	0.421909894661524
3	right	congruent	left	0.329892172351099
3	left	congruent	left	0.499029891387211
3	right	incongruent	right	0.286962376115752
3	right	incongruent	right	0.493128652906089
3	left	congruent	left	0.185579144835779
3	right	congruent	right	0.515697253424323
3	left	congruent	left	0.162513694969939
3	left	incongruent	left	0.315419790714816
3	left	incongruent	left	0.421096323678848
3	left	congruent	right	0.188115788500095
3	right	congruent	right	0.33774965104935
3	right	incongruent	left	0.82962622501815
3	left	congruent	left	0.540554236232596
3	right	congruent	left	0.207040837356464
3	right	incongruent	right	1.12527311423059
3	right	congruent	right	0.18657004308636
3	right	congruent	right	0.200292527316616
3	right	congruent	left	0.408572004954268
3	left	incongruent	left	0.229373733725817
3	left	congruent	left	0.310751090768261
3	left	congruent	left	1.036701075491
3	left	incongruent	right	0.256778686264742
3	right	incongruent	right	0.362746278825641
3	right	congruent	right	0.602419461648602
3	right	congruent	right	0.305148919806143
3	right	incongruent	right	0.822694670580018
3	left	congruent	left	0.221053978875002
3	left	congruent	left	0.415511768140177
3	left	incongruent	right	1.55707736826432
3	left	incongruent	left	0.383142809022649
3	left	congruent	left	0.247903176014991
3	left	congruent	left	0.309774120697024
3	left	incongruent	left	0.231427147855955
3	left	incongruent	left	1.09783293322536
3	right	congruent	right	0.271098569482212
3	left	incongruent	left	0.244788885689174
3	left	congruent	left	0.403132634556702
3	right	incongruent	right	0.393143086521484
3	left	congruent	left	0.558726929997607
3	right	incongruent	right	0.179098049448926
3	right	incongruent	left	0.65218718875772
3	right	incongruent	right	0.208881597922053
3	right	congruent	right	0.360790991460843
3	left	incongruent	left	0.275933882912737
3	right	incongruent	right	0.458974779199215
3	left	congruent	left	0.686056573028356
3	left	incongruent	left	0.16065111686061
3	right	incongruent	left	0.241052996345424
3	right	congruent	right	0.26367241069073
3	left	congruent	left	0.277037833756521
3	left	incongruent	left	1.3765172443499
3	right	congruent	right	0.615268782861451
3	right	congruent	right	0.234965481971845
3	right	congruent	right	0.211808649853721
3	left	congruent	left	0.227154824957254
3	left	incongruent	left	0.54689706723841
3	left	congruent	left	0.81341199467379
3	right	congruent	left	0.614339429795394
3	left	incongruent	right	0.741123805756497
3	right	congruent	right	0.230742311196651
3	left	incongruent	left	0.163676752328101
3	left	congruent	right	0.774389031655761
3	left	incongruent	left	0.40371981396887
3	left	incongruent	left	0.4582010830724
3	right	congruent	left	0.287538993284193
3	left	congruent	left	0.332472053536405
3	right	incongruent	right	0.77455071137531
3	right	incongruent	right	0.143016459345803
3	right	congruent	right	0.362233288205398
3	left	incongruent	left	0.268245574117114
3	right	congruent	right	0.192166548153214
3	right	incongruent	right	0.139400594098324
3	right	congruent	right	0.162828371109524
3	left	congruent	left	0.205800020337924
3	left	congruent	left	0.345562901585003
3	left	congruent	left	0.273519553058569
3	right	incongruent	right	0.853251712247935
3	right	congruent	left	0.367469626343572
3	left	incongruent	left	0.434230893231259
3	right	incongruent	right	0.298942831679736
3	left	congruent	left	0.298803722987991
3	right	incongruent	right	0.159308575919948
3	left	incongruent	left	0.360831788566494
3	right	incongruent	right	0.188209895708968
3	left	incongruent	left	0.581353209973075
3	left	congruent	left	0.322687309852462
3	right	congruent	right	0.192019266648646
3	left	congruent	right	0.509425108507536
3	left	congruent	left	0.636692683877036
3	right	congruent	right	0.321137075545805
3	right	incongruent	left	0.43491333377137
3	left	congruent	left	0.305205206105924
3	right	congruent	right	0.430638943351344
3	left	incongruent	right	0.546519554232678
3	right	congruent	left	0.431853289395497
3	left	incongruent	left	0.403973201750309
3	left	congruent	left	0.255829776337254
3	right	congruent	right	0.382165972733715
3	left	congruent	left	0.492190117584364
3	right	congruent	right	0.128402393898503
3	right	incongruent	right	0.289654287372419
3	left	incongruent	left	0.212177748158731
3	left	incongruent	right	0.404534203684443
3	right	incongruent	right	0.400558692551717
3	right	incongruent	right	0.1831719762718
3	right	congruent	right	0.831911345098586
3	left	incongruent	left	0.375821749230993
3	right	congruent	right	0.206419113530361
3	left	incongruent	right	0.301055104556644
3	left	incongruent	left	0.798463259954249
3	right	congruent	right	0.354033893040444
3	right	incongruent	right	0.248782514406562
3	right	incongruent	right	0.509278521404151
3	left	incongruent	left	0.510029277698858
3	right	congruent	right	0.328099961077642
3	right	incongruent	right	0.165044231607377
3	right	congruent	right	0.145420918817445
3	right	congruent	right	0.168984607501863
3	right	incongruent	right	0.74264892729827
3	left	incongruent	left	0.952705098396409
3	left	incongruent	left	0.303503328245049
3	right	incongruent	right	0.218238133481931
3	right	congruent	right	0.385484276045526
3	left	incongruent	left	0.294805350919644
3	right	incongruent	right	0.255796698826935
3	right	incongruent	right	1.12031451982559
3	right	congruent	right	0.199954272138381
3	right	congruent	left	1.4839295852596
3	left	incongruent	left	0.259324574267053
3	right	congruent	right	0.420412747693515
3	right	congruent	right	0.287460649429119
3	left	congruent	right	0.419600610951799
3	right	incongruent	right	0.362022700793521
3	left	congruent	left	0.336281567942102
3	left	incongruent	left	0.304626116699327
3	left	congruent	left	0.427416757758319
3	left	incongruent	left	0.206600407212602
3	left	incongruent	left	0.219559820165293
3	right	congruent	right	0.398155691644537
3	right	congruent	right	0.786246121393051
3	left	incongruent	left	1.35167892578688
3	left	congruent	left	0.182191384819173
3	left	congruent	right	0.475498045519204
3	left	incongruent	left	0.311224948477822
3	left	incongruent	left	0.340559506970629
3	left	incongruent	left	0.230893110198348
3	left	congruent	right	0.335086462477002
3	right	incongruent	right	0.201042512542891
3	right	incongruent	right	0.16705321249841
3	left	congruent	left	0.214640565564424
3	left	incongruent	right	0.424721848784951
3	left	incongruent	left	0.606080898934632
3	right	congruent	right	0.676790910665212
